maintained,technique,is,SLIPCUTUP,and,the,number,is,30
cut,1,slipcut,30,slipcut,30,slipcut,30,225
cut,2,slipcut,30,slipcut,30,slipcut,30,225
cut,3,slipcut,30,slipcut,30,slipcut,30,230
cut,4,slipcut,30,slipcut,30,slipcut,30,225
cut,5,slipcut,30,slipcut,30,slipcut,30,225
cut,6,slipcut,30,slipcut,30,slipcut,30,225
cut,7,slipcut,30,slipcut,30,slipcut,30,225
cut,8,slipcut,30,slipcut,30,slipcut,30,225
cut,9,slipcut,30,slipcut,30,slipcut,30,225
cut,10,slipcut,30,slipcut,30,slipcut,30,225
cut,11,slipcut,30,slipcut,30,slipcut,30,225
cut,12,slipcut,30,slipcut,30,slipcut,30,225
cut,13,slipcut,30,slipcut,30,slipcut,30,225
cut,14,slipcut,30,slipcut,30,slipcut,30,225
cut,15,slipcut,30,slipcut,30,slipcut,30,225
cut,16,slipcut,30,slipcut,30,slipcut,30,225
cut,17,slipcut,30,slipcut,30,slipcut,30,225
cut,18,slipcut,30,slipcut,30,slipcut,30,225
cut,19,slipcut,30,slipcut,30,slipcut,30,225
cut,20,slipcut,30,slipcut,30,slipcut,30,225
cut,21,slipcut,30,slipcut,30,slipcut,30,225
cut,22,slipcut,30,slipcut,30,slipcut,30,230
cut,23,slipcut,30,slipcut,30,slipcut,30,225
cut,24,slipcut,30,slipcut,30,slipcut,30,225
cut,25,slipcut,30,slipcut,30,slipcut,30,230
cut,26,slipcut,30,slipcut,30,slipcut,30,230
cut,27,slipcut,30,slipcut,30,slipcut,30,225
cut,28,slipcut,30,slipcut,30,slipcut,30,225
cut,29,slipcut,30,slipcut,30,slipcut,30,230
cut,30,slipcut,30,slipcut,30,slipcut,30,230
cut,31,slipcut,30,slipcut,30,slipcut,30,225
cut,32,slipcut,30,slipcut,30,slipcut,30,225
cut,33,slipcut,30,slipcut,30,slipcut,30,225
cut,34,slipcut,30,slipcut,30,slipcut,30,225
cut,35,slipcut,30,slipcut,30,slipcut,30,225
cut,36,slipcut,30,slipcut,30,slipcut,30,225
cut,37,slipcut,30,slipcut,30,slipcut,30,225
cut,38,slipcut,30,slipcut,30,slipcut,30,225
cut,39,slipcut,30,slipcut,30,slipcut,30,225
cut,40,slipcut,30,slipcut,30,slipcut,30,225
cut,41,slipcut,30,slipcut,30,slipcut,30,225
cut,42,slipcut,30,slipcut,30,slipcut,30,225
cut,43,slipcut,30,slipcut,30,slipcut,30,225
cut,44,slipcut,30,slipcut,30,slipcut,30,225
cut,45,slipcut,30,slipcut,30,slipcut,30,225
cut,46,slipcut,30,slipcut,30,slipcut,30,225
cut,47,slipcut,30,slipcut,30,slipcut,30,225
cut,48,slipcut,30,slipcut,30,slipcut,30,230
cut,49,slipcut,30,slipcut,30,slipcut,30,225
cut,50,slipcut,30,slipcut,30,slipcut,30,225
cut,51,slipcut,30,slipcut,30,slipcut,30,375
slipcut,2,slipcut,30,slipcut,30,slipcut,30,330
slipcut,3,slipcut,30,slipcut,30,slipcut,30,325
slipcut,4,slipcut,30,slipcut,30,slipcut,30,320
slipcut,5,slipcut,30,slipcut,30,slipcut,30,315
slipcut,6,slipcut,30,slipcut,30,slipcut,30,310
slipcut,7,slipcut,30,slipcut,30,slipcut,30,305
slipcut,8,slipcut,30,slipcut,30,slipcut,30,300
slipcut,9,slipcut,30,slipcut,30,slipcut,30,295
slipcut,10,slipcut,30,slipcut,30,slipcut,30,290
slipcut,11,slipcut,30,slipcut,30,slipcut,30,285
slipcut,12,slipcut,30,slipcut,30,slipcut,30,280
slipcut,13,slipcut,30,slipcut,30,slipcut,30,275
slipcut,14,slipcut,30,slipcut,30,slipcut,30,270
slipcut,15,slipcut,30,slipcut,30,slipcut,30,265
slipcut,16,slipcut,30,slipcut,30,slipcut,30,260
slipcut,17,slipcut,30,slipcut,30,slipcut,30,255
slipcut,18,slipcut,30,slipcut,30,slipcut,30,250
slipcut,19,slipcut,30,slipcut,30,slipcut,30,245
slipcut,20,slipcut,30,slipcut,30,slipcut,30,240
slipcut,21,slipcut,30,slipcut,30,slipcut,30,235
slipcut,22,slipcut,30,slipcut,30,slipcut,30,235
slipcut,23,slipcut,30,slipcut,30,slipcut,30,225
slipcut,24,slipcut,30,slipcut,30,slipcut,30,220
slipcut,25,slipcut,30,slipcut,30,slipcut,30,220
slipcut,26,slipcut,30,slipcut,30,slipcut,30,220
slipcut,27,slipcut,30,slipcut,30,slipcut,30,220
slipcut,28,slipcut,30,slipcut,30,slipcut,30,220
slipcut,29,slipcut,30,slipcut,30,slipcut,30,220
slipcut,30,slipcut,30,slipcut,30,slipcut,30,220
slipcut,31,slipcut,30,slipcut,30,slipcut,30,220
slipcut,32,slipcut,30,slipcut,30,slipcut,30,220
slipcut,33,slipcut,30,slipcut,30,slipcut,30,220
slipcut,34,slipcut,30,slipcut,30,slipcut,30,220
slipcut,35,slipcut,30,slipcut,30,slipcut,30,220
slipcut,36,slipcut,30,slipcut,30,slipcut,30,220
slipcut,37,slipcut,30,slipcut,30,slipcut,30,220
slipcut,38,slipcut,30,slipcut,30,slipcut,30,220
slipcut,39,slipcut,30,slipcut,30,slipcut,30,220
slipcut,40,slipcut,30,slipcut,30,slipcut,30,220
slipcut,41,slipcut,30,slipcut,30,slipcut,30,220
slipcut,42,slipcut,30,slipcut,30,slipcut,30,220
slipcut,43,slipcut,30,slipcut,30,slipcut,30,220
slipcut,44,slipcut,30,slipcut,30,slipcut,30,220
slipcut,45,slipcut,30,slipcut,30,slipcut,30,220
slipcut,46,slipcut,30,slipcut,30,slipcut,30,220
slipcut,47,slipcut,30,slipcut,30,slipcut,30,220
slipcut,48,slipcut,30,slipcut,30,slipcut,30,225
slipcut,49,slipcut,30,slipcut,30,slipcut,30,225
slipcut,50,slipcut,30,slipcut,30,slipcut,30,225
slipcut,51,slipcut,30,slipcut,30,slipcut,30,220
slipcut,2,slipcut,30,slipcut,30,slipcut,30,340
slipcut,3,slipcut,30,slipcut,30,slipcut,30,350
slipcut,4,slipcut,30,slipcut,30,slipcut,30,365
slipcut,5,slipcut,30,slipcut,30,slipcut,30,365
slipcut,6,slipcut,30,slipcut,30,slipcut,30,370
slipcut,7,slipcut,30,slipcut,30,slipcut,30,375
slipcut,8,slipcut,30,slipcut,30,slipcut,30,380
