maintained,technique,is,CUT,and,the,number,is,30
slipcut,28,cut,30,cut,30,cut,30,470
slipcut,29,cut,30,cut,30,cut,30,470
slipcut,30,cut,30,cut,30,cut,30,470
slipcut,31,cut,30,cut,30,cut,30,470
slipcut,32,cut,30,cut,30,cut,30,470
slipcut,33,cut,30,cut,30,cut,30,470
slipcut,34,cut,30,cut,30,cut,30,470
slipcut,35,cut,30,cut,30,cut,30,470
slipcut,36,cut,30,cut,30,cut,30,470
slipcut,37,cut,30,cut,30,cut,30,470
slipcut,38,cut,30,cut,30,cut,30,480
slipcut,39,cut,30,cut,30,cut,30,480
slipcut,40,cut,30,cut,30,cut,30,470
slipcut,41,cut,30,cut,30,cut,30,470
slipcut,42,cut,30,cut,30,cut,30,470
slipcut,43,cut,30,cut,30,cut,30,470
slipcut,44,cut,30,cut,30,cut,30,470
slipcut,45,cut,30,cut,30,cut,30,470
slipcut,46,cut,30,cut,30,cut,30,470
slipcut,47,cut,30,cut,30,cut,30,470
slipcut,48,cut,30,cut,30,cut,30,470
slipcut,49,cut,30,cut,30,cut,30,470
slipcut,50,cut,30,cut,30,cut,30,470
slipcut,51,cut,30,cut,30,cut,30,470
slipcut,2,cut,30,cut,30,cut,30,470
slipcut,3,cut,30,cut,30,cut,30,470
slipcut,4,cut,30,cut,30,cut,30,470
slipcut,5,cut,30,cut,30,cut,30,470
slipcut,6,cut,30,cut,30,cut,30,470
slipcut,7,cut,30,cut,30,cut,30,470
slipcut,8,cut,30,cut,30,cut,30,470
slipcut,9,cut,30,cut,30,cut,30,470
slipcut,10,cut,30,cut,30,cut,30,470
slipcut,11,cut,30,cut,30,cut,30,470
slipcut,12,cut,30,cut,30,cut,30,470
slipcut,13,cut,30,cut,30,cut,30,470
slipcut,14,cut,30,cut,30,cut,30,480
slipcut,15,cut,30,cut,30,cut,30,480
slipcut,16,cut,30,cut,30,cut,30,470
slipcut,17,cut,30,cut,30,cut,30,470
slipcut,18,cut,30,cut,30,cut,30,470
slipcut,19,cut,30,cut,30,cut,30,470
slipcut,20,cut,30,cut,30,cut,30,470
slipcut,21,cut,30,cut,30,cut,30,470
slipcut,22,cut,30,cut,30,cut,30,470
slipcut,23,cut,30,cut,30,cut,30,470
slipcut,24,cut,30,cut,30,cut,30,470
slipcut,25,cut,30,cut,30,cut,30,470
slipcut,26,cut,30,cut,30,cut,30,470
slipcut,27,cut,30,cut,30,cut,30,470
slipcut,28,cut,30,cut,30,cut,30,470
slipcut,29,cut,30,cut,30,cut,30,470
slipcut,30,cut,30,cut,30,cut,30,470
slipcut,31,cut,30,cut,30,cut,30,470
slipcut,32,cut,30,cut,30,cut,30,470
slipcut,33,cut,30,cut,30,cut,30,470
slipcut,34,cut,30,cut,30,cut,30,470
slipcut,35,cut,30,cut,30,cut,30,470
slipcut,36,cut,30,cut,30,cut,30,480
slipcut,37,cut,30,cut,30,cut,30,470
slipcut,38,cut,30,cut,30,cut,30,470
slipcut,39,cut,30,cut,30,cut,30,470
slipcut,40,cut,30,cut,30,cut,30,470
slipcut,41,cut,30,cut,30,cut,30,470
slipcut,42,cut,30,cut,30,cut,30,470
slipcut,43,cut,30,cut,30,cut,30,470
slipcut,44,cut,30,cut,30,cut,30,470
slipcut,45,cut,30,cut,30,cut,30,470
slipcut,46,cut,30,cut,30,cut,30,470
slipcut,47,cut,30,cut,30,cut,30,470
slipcut,48,cut,30,cut,30,cut,30,470
slipcut,49,cut,30,cut,30,cut,30,470
slipcut,50,cut,30,cut,30,cut,30,470
slipcut,51,cut,30,cut,30,cut,30,470
peal,2,cut,30,cut,30,cut,30,470
peal,3,cut,30,cut,30,cut,30,460
peal,4,cut,30,cut,30,cut,30,450
peal,5,cut,30,cut,30,cut,30,440
peal,6,cut,30,cut,30,cut,30,430
peal,7,cut,30,cut,30,cut,30,420
peal,8,cut,30,cut,30,cut,30,410
peal,9,cut,30,cut,30,cut,30,400
peal,10,cut,30,cut,30,cut,30,390
peal,11,cut,30,cut,30,cut,30,380
peal,12,cut,30,cut,30,cut,30,370
peal,13,cut,30,cut,30,cut,30,360
peal,14,cut,30,cut,30,cut,30,350
peal,15,cut,30,cut,30,cut,30,340
peal,16,cut,30,cut,30,cut,30,340
peal,17,cut,30,cut,30,cut,30,330
peal,18,cut,30,cut,30,cut,30,320
peal,19,cut,30,cut,30,cut,30,310
peal,20,cut,30,cut,30,cut,30,300
peal,21,cut,30,cut,30,cut,30,290
peal,22,cut,30,cut,30,cut,30,280
peal,23,cut,30,cut,30,cut,30,270
peal,24,cut,30,cut,30,cut,30,260
peal,25,cut,30,cut,30,cut,30,250
peal,26,cut,30,cut,30,cut,30,240
peal,27,cut,30,cut,30,cut,30,230
peal,28,cut,30,cut,30,cut,30,220
peal,29,cut,30,cut,30,cut,30,210
peal,30,cut,30,cut,30,cut,30,200
peal,31,cut,30,cut,30,cut,30,190
peal,32,cut,30,cut,30,cut,30,180
peal,33,cut,30,cut,30,cut,30,170
peal,34,cut,30,cut,30,cut,30,160
peal,35,cut,30,cut,30,cut,30,150
peal,36,cut,30,cut,30,cut,30,140
peal,37,cut,30,cut,30,cut,30,130
peal,38,cut,30,cut,30,cut,30,130
peal,39,cut,30,cut,30,cut,30,120
peal,40,cut,30,cut,30,cut,30,110
peal,41,cut,30,cut,30,cut,30,100
peal,42,cut,30,cut,30,cut,30,90
peal,43,cut,30,cut,30,cut,30,80
peal,44,cut,30,cut,30,cut,30,70
peal,45,cut,30,cut,30,cut,30,60
peal,46,cut,30,cut,30,cut,30,50
peal,47,cut,30,cut,30,cut,30,40
peal,48,cut,30,cut,30,cut,30,30
peal,49,cut,30,cut,30,cut,30,20
peal,50,cut,30,cut,30,cut,30,10
peal,51,cut,30,cut,30,cut,30,0
pealup,2,cut,30,cut,30,cut,30,470
pealup,3,cut,30,cut,30,cut,30,460
pealup,4,cut,30,cut,30,cut,30,450
pealup,5,cut,30,cut,30,cut,30,440
pealup,6,cut,30,cut,30,cut,30,430
pealup,7,cut,30,cut,30,cut,30,420
pealup,8,cut,30,cut,30,cut,30,410
pealup,9,cut,30,cut,30,cut,30,400
pealup,10,cut,30,cut,30,cut,30,390
pealup,11,cut,30,cut,30,cut,30,380
pealup,12,cut,30,cut,30,cut,30,370
pealup,13,cut,30,cut,30,cut,30,360
pealup,14,cut,30,cut,30,cut,30,360
pealup,15,cut,30,cut,30,cut,30,350
pealup,16,cut,30,cut,30,cut,30,340
pealup,17,cut,30,cut,30,cut,30,330
pealup,18,cut,30,cut,30,cut,30,320
pealup,19,cut,30,cut,30,cut,30,310
pealup,20,cut,30,cut,30,cut,30,300
pealup,21,cut,30,cut,30,cut,30,290
pealup,22,cut,30,cut,30,cut,30,280
pealup,23,cut,30,cut,30,cut,30,270
pealup,24,cut,30,cut,30,cut,30,260
pealup,25,cut,30,cut,30,cut,30,250
pealup,26,cut,30,cut,30,cut,30,240
pealup,27,cut,30,cut,30,cut,30,230
pealup,28,cut,30,cut,30,cut,30,220
pealup,29,cut,30,cut,30,cut,30,210
pealup,30,cut,30,cut,30,cut,30,200
pealup,31,cut,30,cut,30,cut,30,190
pealup,32,cut,30,cut,30,cut,30,180
pealup,33,cut,30,cut,30,cut,30,170
pealup,34,cut,30,cut,30,cut,30,160
pealup,35,cut,30,cut,30,cut,30,150
pealup,36,cut,30,cut,30,cut,30,150
pealup,37,cut,30,cut,30,cut,30,140
pealup,38,cut,30,cut,30,cut,30,130
pealup,39,cut,30,cut,30,cut,30,120
pealup,40,cut,30,cut,30,cut,30,110
pealup,41,cut,30,cut,30,cut,30,100
pealup,42,cut,30,cut,30,cut,30,90
pealup,43,cut,30,cut,30,cut,30,80
pealup,44,cut,30,cut,30,cut,30,70
pealup,45,cut,30,cut,30,cut,30,60
pealup,46,cut,30,cut,30,cut,30,50
pealup,47,cut,30,cut,30,cut,30,40
pealup,48,cut,30,cut,30,cut,30,30
pealup,49,cut,30,cut,30,cut,30,20
pealup,50,cut,30,cut,30,cut,30,10
pealup,51,cut,30,cut,30,cut,30,0
infaro,10,cut,30,cut,30,cut,30,300
infaro,11,cut,30,cut,30,cut,30,280
infaro,12,cut,30,cut,30,cut,30,260
infaro,13,cut,30,cut,30,cut,30,240
infaro,14,cut,30,cut,30,cut,30,220
infaro,15,cut,30,cut,30,cut,30,200
infaro,16,cut,30,cut,30,cut,30,180
infaro,17,cut,30,cut,30,cut,30,160
infaro,18,cut,30,cut,30,cut,30,140
infaro,19,cut,30,cut,30,cut,30,130
infaro,20,cut,30,cut,30,cut,30,110
infaro,21,cut,30,cut,30,cut,30,90
infaro,22,cut,30,cut,30,cut,30,70
infaro,23,cut,30,cut,30,cut,30,50
infaro,24,cut,30,cut,30,cut,30,30
infaro,25,cut,30,cut,30,cut,30,10
infaro,26,cut,30,cut,30,cut,30,10
infaro,27,cut,30,cut,30,cut,30,30
infaro,28,cut,30,cut,30,cut,30,50
infaro,29,cut,30,cut,30,cut,30,70
infaro,30,cut,30,cut,30,cut,30,90
infaro,31,cut,30,cut,30,cut,30,110
infaro,32,cut,30,cut,30,cut,30,130
infaro,33,cut,30,cut,30,cut,30,140
infaro,34,cut,30,cut,30,cut,30,160
infaro,35,cut,30,cut,30,cut,30,180
infaro,36,cut,30,cut,30,cut,30,190
infaro,37,cut,30,cut,30,cut,30,210
infaro,38,cut,30,cut,30,cut,30,230
infaro,39,cut,30,cut,30,cut,30,250
infaro,40,cut,30,cut,30,cut,30,270
infaro,41,cut,30,cut,30,cut,30,290
infaro,42,cut,30,cut,30,cut,30,310
infaroup,10,cut,30,cut,30,cut,30,300
infaroup,11,cut,30,cut,30,cut,30,280
infaroup,12,cut,30,cut,30,cut,30,260
infaroup,13,cut,30,cut,30,cut,30,240
infaroup,14,cut,30,cut,30,cut,30,220
infaroup,15,cut,30,cut,30,cut,30,200
infaroup,16,cut,30,cut,30,cut,30,180
infaroup,17,cut,30,cut,30,cut,30,160
infaroup,18,cut,30,cut,30,cut,30,150
infaroup,19,cut,30,cut,30,cut,30,130
infaroup,20,cut,30,cut,30,cut,30,110
infaroup,21,cut,30,cut,30,cut,30,90
infaroup,22,cut,30,cut,30,cut,30,70
infaroup,23,cut,30,cut,30,cut,30,50
infaroup,24,cut,30,cut,30,cut,30,30
infaroup,25,cut,30,cut,30,cut,30,10
infaroup,26,cut,30,cut,30,cut,30,10
infaroup,27,cut,30,cut,30,cut,30,30
infaroup,28,cut,30,cut,30,cut,30,50
infaroup,29,cut,30,cut,30,cut,30,70
infaroup,30,cut,30,cut,30,cut,30,90
infaroup,31,cut,30,cut,30,cut,30,110
infaroup,32,cut,30,cut,30,cut,30,130
infaroup,33,cut,30,cut,30,cut,30,150
infaroup,34,cut,30,cut,30,cut,30,170
infaroup,35,cut,30,cut,30,cut,30,190
infaroup,36,cut,30,cut,30,cut,30,200
infaroup,37,cut,30,cut,30,cut,30,220
infaroup,38,cut,30,cut,30,cut,30,240
infaroup,39,cut,30,cut,30,cut,30,260
infaroup,40,cut,30,cut,30,cut,30,280
infaroup,41,cut,30,cut,30,cut,30,300
infaroup,42,cut,30,cut,30,cut,30,320
outfaro,10,cut,30,cut,30,cut,30,320
outfaro,11,cut,30,cut,30,cut,30,300
outfaro,12,cut,30,cut,30,cut,30,280
outfaro,13,cut,30,cut,30,cut,30,260
outfaro,14,cut,30,cut,30,cut,30,240
outfaro,15,cut,30,cut,30,cut,30,220
outfaro,16,cut,30,cut,30,cut,30,200
outfaro,17,cut,30,cut,30,cut,30,180
outfaro,18,cut,30,cut,30,cut,30,160
outfaro,19,cut,30,cut,30,cut,30,140
outfaro,20,cut,30,cut,30,cut,30,130
outfaro,21,cut,30,cut,30,cut,30,110
outfaro,22,cut,30,cut,30,cut,30,90
outfaro,23,cut,30,cut,30,cut,30,70
outfaro,24,cut,30,cut,30,cut,30,50
outfaro,25,cut,30,cut,30,cut,30,30
outfaro,26,cut,30,cut,30,cut,30,10
outfaro,27,cut,30,cut,30,cut,30,10
outfaro,28,cut,30,cut,30,cut,30,30
outfaro,29,cut,30,cut,30,cut,30,50
outfaro,30,cut,30,cut,30,cut,30,70
outfaro,31,cut,30,cut,30,cut,30,90
outfaro,32,cut,30,cut,30,cut,30,110
outfaro,33,cut,30,cut,30,cut,30,130
outfaro,34,cut,30,cut,30,cut,30,140
outfaro,35,cut,30,cut,30,cut,30,160
outfaro,36,cut,30,cut,30,cut,30,180
outfaro,37,cut,30,cut,30,cut,30,190
outfaro,38,cut,30,cut,30,cut,30,210
outfaro,39,cut,30,cut,30,cut,30,230
outfaro,40,cut,30,cut,30,cut,30,250
outfaro,41,cut,30,cut,30,cut,30,270
outfaro,42,cut,30,cut,30,cut,30,290
outfaroup,10,cut,30,cut,30,cut,30,320
outfaroup,11,cut,30,cut,30,cut,30,300
outfaroup,12,cut,30,cut,30,cut,30,280
outfaroup,13,cut,30,cut,30,cut,30,260
outfaroup,14,cut,30,cut,30,cut,30,240
outfaroup,15,cut,30,cut,30,cut,30,220
outfaroup,16,cut,30,cut,30,cut,30,200
outfaroup,17,cut,30,cut,30,cut,30,180
outfaroup,18,cut,30,cut,30,cut,30,160
outfaroup,19,cut,30,cut,30,cut,30,150
outfaroup,20,cut,30,cut,30,cut,30,130
outfaroup,21,cut,30,cut,30,cut,30,110
outfaroup,22,cut,30,cut,30,cut,30,90
outfaroup,23,cut,30,cut,30,cut,30,70
outfaroup,24,cut,30,cut,30,cut,30,50
outfaroup,25,cut,30,cut,30,cut,30,30
outfaroup,26,cut,30,cut,30,cut,30,10
outfaroup,27,cut,30,cut,30,cut,30,10
outfaroup,28,cut,30,cut,30,cut,30,30
outfaroup,29,cut,30,cut,30,cut,30,50
outfaroup,30,cut,30,cut,30,cut,30,70
outfaroup,31,cut,30,cut,30,cut,30,90
outfaroup,32,cut,30,cut,30,cut,30,110
outfaroup,33,cut,30,cut,30,cut,30,130
outfaroup,34,cut,30,cut,30,cut,30,150
outfaroup,35,cut,30,cut,30,cut,30,170
outfaroup,36,cut,30,cut,30,cut,30,190
outfaroup,37,cut,30,cut,30,cut,30,200
outfaroup,38,cut,30,cut,30,cut,30,220
outfaroup,39,cut,30,cut,30,cut,30,240
outfaroup,40,cut,30,cut,30,cut,30,260
outfaroup,41,cut,30,cut,30,cut,30,280
outfaroup,42,cut,30,cut,30,cut,30,300
