maintained,technique,is,PEALUP,and,the,number,is,30
cut,1,pealup,30,pealup,30,pealup,30,210
cut,2,pealup,30,pealup,30,pealup,30,210
cut,3,pealup,30,pealup,30,pealup,30,210
cut,4,pealup,30,pealup,30,pealup,30,210
cut,5,pealup,30,pealup,30,pealup,30,210
cut,6,pealup,30,pealup,30,pealup,30,210
cut,7,pealup,30,pealup,30,pealup,30,210
cut,8,pealup,30,pealup,30,pealup,30,210
cut,9,pealup,30,pealup,30,pealup,30,210
cut,10,pealup,30,pealup,30,pealup,30,210
cut,11,pealup,30,pealup,30,pealup,30,210
cut,12,pealup,30,pealup,30,pealup,30,210
cut,13,pealup,30,pealup,30,pealup,30,210
cut,14,pealup,30,pealup,30,pealup,30,210
cut,15,pealup,30,pealup,30,pealup,30,210
cut,16,pealup,30,pealup,30,pealup,30,210
cut,17,pealup,30,pealup,30,pealup,30,210
cut,18,pealup,30,pealup,30,pealup,30,210
cut,19,pealup,30,pealup,30,pealup,30,210
cut,20,pealup,30,pealup,30,pealup,30,210
cut,21,pealup,30,pealup,30,pealup,30,210
cut,22,pealup,30,pealup,30,pealup,30,210
cut,23,pealup,30,pealup,30,pealup,30,210
cut,24,pealup,30,pealup,30,pealup,30,210
cut,25,pealup,30,pealup,30,pealup,30,210
cut,26,pealup,30,pealup,30,pealup,30,210
cut,27,pealup,30,pealup,30,pealup,30,210
cut,28,pealup,30,pealup,30,pealup,30,210
cut,29,pealup,30,pealup,30,pealup,30,210
cut,30,pealup,30,pealup,30,pealup,30,210
cut,31,pealup,30,pealup,30,pealup,30,200
cut,32,pealup,30,pealup,30,pealup,30,200
cut,33,pealup,30,pealup,30,pealup,30,200
cut,34,pealup,30,pealup,30,pealup,30,200
cut,35,pealup,30,pealup,30,pealup,30,200
cut,36,pealup,30,pealup,30,pealup,30,200
cut,37,pealup,30,pealup,30,pealup,30,200
cut,38,pealup,30,pealup,30,pealup,30,200
cut,39,pealup,30,pealup,30,pealup,30,200
cut,40,pealup,30,pealup,30,pealup,30,200
cut,41,pealup,30,pealup,30,pealup,30,200
cut,42,pealup,30,pealup,30,pealup,30,200
cut,43,pealup,30,pealup,30,pealup,30,200
cut,44,pealup,30,pealup,30,pealup,30,200
cut,45,pealup,30,pealup,30,pealup,30,200
cut,46,pealup,30,pealup,30,pealup,30,200
cut,47,pealup,30,pealup,30,pealup,30,200
cut,48,pealup,30,pealup,30,pealup,30,200
cut,49,pealup,30,pealup,30,pealup,30,200
cut,50,pealup,30,pealup,30,pealup,30,200
cut,51,pealup,30,pealup,30,pealup,30,200
slipcut,2,pealup,30,pealup,30,pealup,30,190
slipcut,3,pealup,30,pealup,30,pealup,30,190
slipcut,4,pealup,30,pealup,30,pealup,30,190
slipcut,5,pealup,30,pealup,30,pealup,30,190
slipcut,6,pealup,30,pealup,30,pealup,30,190
slipcut,7,pealup,30,pealup,30,pealup,30,190
slipcut,8,pealup,30,pealup,30,pealup,30,190
slipcut,9,pealup,30,pealup,30,pealup,30,190
slipcut,10,pealup,30,pealup,30,pealup,30,190
slipcut,11,pealup,30,pealup,30,pealup,30,190
slipcut,12,pealup,30,pealup,30,pealup,30,190
slipcut,13,pealup,30,pealup,30,pealup,30,190
slipcut,14,pealup,30,pealup,30,pealup,30,190
slipcut,15,pealup,30,pealup,30,pealup,30,190
slipcut,16,pealup,30,pealup,30,pealup,30,190
slipcut,17,pealup,30,pealup,30,pealup,30,190
slipcut,18,pealup,30,pealup,30,pealup,30,190
slipcut,19,pealup,30,pealup,30,pealup,30,190
slipcut,20,pealup,30,pealup,30,pealup,30,190
slipcut,21,pealup,30,pealup,30,pealup,30,190
slipcut,22,pealup,30,pealup,30,pealup,30,200
slipcut,23,pealup,30,pealup,30,pealup,30,210
slipcut,24,pealup,30,pealup,30,pealup,30,210
slipcut,25,pealup,30,pealup,30,pealup,30,210
slipcut,26,pealup,30,pealup,30,pealup,30,210
slipcut,27,pealup,30,pealup,30,pealup,30,210
slipcut,28,pealup,30,pealup,30,pealup,30,210
slipcut,29,pealup,30,pealup,30,pealup,30,210
slipcut,30,pealup,30,pealup,30,pealup,30,210
slipcut,31,pealup,30,pealup,30,pealup,30,210
slipcut,32,pealup,30,pealup,30,pealup,30,210
slipcut,33,pealup,30,pealup,30,pealup,30,210
slipcut,34,pealup,30,pealup,30,pealup,30,210
slipcut,35,pealup,30,pealup,30,pealup,30,210
slipcut,36,pealup,30,pealup,30,pealup,30,210
slipcut,37,pealup,30,pealup,30,pealup,30,210
slipcut,38,pealup,30,pealup,30,pealup,30,210
slipcut,39,pealup,30,pealup,30,pealup,30,210
slipcut,40,pealup,30,pealup,30,pealup,30,210
slipcut,41,pealup,30,pealup,30,pealup,30,210
